transaction_id,account_id,timestamp,amount,txn_type,category,channel,is_fraud
TXN1097809,ACC200197,2024-12-07 17:26:12.033903837,188.47,Debit,Insurance,Branch,0
TXN1090303,ACC202110,2024-10-12 19:16:06.548285723,113.52,Debit,Restaurant,POS,0
TXN1001765,ACC200513,2024-05-28 23:35:39.023187160,52.28,Debit,Withdrawal,ATM,0
TXN1106179,ACC204074,2024-05-16 10:45:03.794424772,27.85,Debit,Deposit,ATM,0
TXN1053146,ACC203858,2026-02-16 08:47:38.869739532,1755.74,Debit,Utilities,Online,0
TXN1067302,ACC203672,2025-10-27 23:40:29.198852301,104.88,Debit,Groceries,Branch,0
TXN1103651,ACC200475,2025-02-28 15:08:23.818325281,121.99,Debit,Insurance,Online,0
TXN1105804,ACC201256,2026-03-19 14:08:00.383948088,103.07,Debit,Salary,ATM,0
TXN1103607,ACC202567,2024-02-05 23:15:12.943257809,662.01,Credit,Medical,Mobile App,0
TXN1113194,ACC203405,2025-11-06 08:33:44.679231644,13.39,Credit,Education,Online,0
TXN1105381,ACC202272,2025-04-19 13:42:05.974470377,255.24,Debit,Deposit,ATM,0
TXN1012335,ACC201459,2024-10-31 01:13:12.465827942,204.96,Credit,Insurance,Branch,0
TXN1107658,ACC204733,2024-04-14 13:31:34.973637104,92.55,Credit,Medical,POS,0
TXN1024585,ACC206514,2024-08-19 13:19:02.929688931,285.52,Credit,Transfer,Mobile App,0
TXN1020365,ACC201478,2024-12-08 05:05:24.324360609,63.93,Credit,Transfer,Branch,0
TXN1065342,ACC206984,2024-10-17 11:40:09.795894861,922.12,Debit,Medical,Branch,0
TXN1088227,ACC205182,2025-09-21 15:29:25.274272680,351.14,Debit,Withdrawal,Branch,0
TXN1002751,ACC201181,2026-05-02 18:36:34.200994253,344.94,Debit,Insurance,POS,0
TXN1089437,ACC204132,2024-11-02 21:41:25.282421350,14.24,Debit,Groceries,Online,0
TXN1073129,ACC201526,2024-07-31 17:47:56.033817530,126.09,Debit,Online Shopping,Branch,0
TXN1020976,ACC204167,2026-06-13 20:47:54.893764973,444.53,Credit,Deposit,ATM,0
TXN1051403,ACC203693,2026-04-19 00:24:22.724533081,619.37,Debit,Restaurant,ATM,0
TXN1021816,ACC206361,2025-06-11 07:36:21.477044821,138.96,Debit,Insurance,ATM,0
TXN1008559,ACC202943,2024-08-24 20:28:02.555354834,176.72,Debit,Withdrawal,Branch,0
TXN1040567,ACC203361,2024-02-26 20:29:12.752642870,408.58,Debit,Medical,POS,0
TXN1094241,ACC203985,2024-04-14 17:24:41.148458004,118.27,Debit,Fuel,Online,0
TXN1103088,ACC201959,2026-03-19 19:30:18.660244226,176.33,Credit,Withdrawal,POS,0
TXN1054469,ACC204947,2024-10-19 10:21:32.992373705,731.3,Debit,Groceries,Mobile App,0
TXN1076570,ACC203359,2024-07-01 04:53:23.931712151,147.7,Credit,Salary,Branch,0
TXN1103073,ACC205011,2024-01-14 23:49:23.344354868,571.59,Credit,Transfer,Branch,0
TXN1027055,ACC201379,2025-06-22 14:34:19.239669085,53.29,Credit,Salary,POS,0
TXN1090329,ACC201896,2025-04-28 05:43:24.183555603,669.64,Debit,Rent,ATM,0
TXN1108448,ACC202894,2025-02-12 01:39:08.488710403,,Debit,Medical,ATM,0
TXN1058805,ACC202024,2026-01-06 07:06:34.128358841,145.2,Debit,Entertainment,Branch,0
TXN1084830,ACC203224,2024-02-28 13:58:51.840788126,749.43,Debit,Groceries,Branch,0
TXN1082058,ACC206349,2026-02-19 17:29:04.638713360,84.45,Debit,Withdrawal,Branch,0
TXN1101753,ACC205207,2024-01-31 20:36:13.546968460,663.49,Debit,Rent,Branch,0
TXN1023111,ACC202838,2026-05-12 10:46:34.746299267,513.24,Credit,Transfer,Online,0
TXN1001686,ACC200421,2024-05-01 14:31:16.976083755,415.82,Debit,Rent,Mobile App,0
TXN1065028,ACC205762,2025-02-01 03:54:58.316763401,516.08,Debit,Withdrawal,Mobile App,0
TXN1055400,ACC202740,2026-05-10 06:51:37.916275263,177.99,Credit,Deposit,Branch,0
TXN1091200,ACC205092,2026-06-05 11:15:10.604239941,128.74,Debit,Deposit,Online,0
TXN1048648,ACC205250,2024-09-04 11:17:16.569591522,314.69,Debit,Entertainment,Online,0
TXN1018589,ACC200230,2025-02-01 02:15:45.873595476,446.65,Debit,,POS,0
TXN1014794,ACC200534,2025-11-17 13:35:23.371863604,180.18,Credit,Transfer,Branch,0
TXN1018924,ACC204871,2026-07-06 22:20:53.705881596,222.48,Debit,Online Shopping,Mobile App,0
TXN1117051,ACC200510,2026-05-21 19:23:48.542299032,293.89,Debit,Online Shopping,POS,0
TXN1095843,ACC200150,2024-08-14 23:00:38.731065512,213.12,Debit,Utilities,Online,0
TXN1102308,ACC206720,2024-10-21 18:14:58.064282655,163.57,Credit,Restaurant,ATM,0
TXN1039563,ACC204237,2025-04-10 18:57:03.834645510,16.81,Credit,Entertainment,Online,0
TXN1100134,ACC204787,2024-07-01 04:55:44.364950418,128.03,Debit,Medical,Mobile App,0
TXN1066343,ACC200222,2024-11-11 13:40:30.670691729,705.59,Debit,Groceries,Online,0
TXN1010479,ACC206504,2025-08-18 02:21:41.782721996,522.13,Debit,Entertainment,POS,0
TXN1070283,ACC202637,2025-05-24 19:19:24.930839300,1103.76,Debit,,POS,0
TXN1001876,ACC201367,2025-12-17 10:14:54.428292990,914.65,Credit,Groceries,Mobile App,0
TXN1104395,ACC203436,2024-07-06 10:42:42.376732349,247.43,Debit,Withdrawal,Branch,0
TXN1039166,ACC202409,2024-03-09 10:15:26.320576429,65.8,Credit,Salary,Mobile App,0
TXN1103787,ACC200897,2025-11-24 14:10:39.085928679,3104.31,Debit,Groceries,POS,0
TXN1112118,ACC204664,2024-07-24 12:33:54.087473869,430.23,Debit,Withdrawal,Branch,0
TXN1012410,ACC202230,2024-03-11 19:19:36.068139553,157.66,Debit,Entertainment,ATM,0
TXN1008280,ACC204280,2024-09-22 14:25:37.315355539,1982.22,Debit,Education,ATM,0
TXN1027708,ACC204627,2025-03-16 11:51:02.447592020,198.13,Credit,Insurance,Branch,0
TXN1014240,ACC201060,2024-12-04 18:37:54.247846842,717.85,Debit,Deposit,Mobile App,0
TXN1111887,ACC204230,2024-04-14 12:45:35.297541618,374.8,Debit,Rent,Branch,0
TXN1050593,ACC206186,2024-11-21 09:13:27.634903908,44.32,Debit,Salary,POS,0
TXN1059230,ACC205799,2026-07-21 17:04:05.868177176,289.78,Debit,Entertainment,ATM,0
TXN1050888,ACC202205,2024-11-09 18:03:31.485657692,93.3,Credit,Medical,POS,0
TXN1030690,ACC204954,2025-07-02 16:21:27.972140551,-206.25,Credit,Entertainment,Online,0
TXN1013119,ACC202302,2025-11-18 05:41:09.339340925,334.29,Credit,Salary,POS,0
TXN1054807,ACC200584,2026-04-23 06:13:04.719831228,1158.94,Credit,Online Shopping,ATM,0
TXN1111371,ACC204739,2024-03-04 20:02:24.786464214,749.86,Debit,Restaurant,Mobile App,0
TXN1007581,ACC201347,2026-02-02 10:58:17.151609421,294.53,Debit,Loan Repayment,POS,0
TXN1111221,ACC202789,2025-07-12 05:23:46.777535439,166.36,Debit,Rent,ATM,0
TXN1041858,ACC200988,2026-01-03 09:00:23.099869967,665.91,Debit,Medical,Branch,0
TXN1103567,ACC205561,2025-11-13 00:22:17.195865870,51.42,Debit,Deposit,Online,0
TXN1034037,ACC202495,2024-02-11 15:54:42.365738869,179.04,Debit,Insurance,Online,0
TXN1098728,ACC205638,2024-08-18 03:24:07.463714838,681.49,Credit,Education,Online,0
TXN1036899,ACC205320,2024-07-19 20:32:00.482485056,288.07,Debit,Medical,Online,0
TXN1086145,ACC205291,2024-06-26 09:24:54.913052320,8104.577125552858,Debit,Loan Repayment,Mobile App,1
TXN1051298,ACC204633,2024-02-17 01:02:12.368722200,61.22,Credit,Transfer,Branch,0
TXN1042274,ACC200992,2024-11-16 23:26:19.596168995,167.2,Credit,Groceries,ATM,0
TXN1056658,ACC203623,2026-02-13 08:42:30.242941141,568.94,Debit,Loan Repayment,Branch,0
TXN1056144,ACC200122,2024-08-15 17:50:26.456174850,282.33,Debit,Entertainment,Online,0
TXN1027043,ACC203500,2025-01-30 22:15:52.460007906,408.11,Credit,Salary,POS,0
TXN1003077,ACC202955,2026-08-13 12:25:42.554633617,1426.9,Credit,Utilities,Online,0
TXN1007577,ACC201522,2024-07-04 16:56:06.158293009,331.62,Debit,Online Shopping,Mobile App,0
TXN1066761,ACC203476,2026-01-29 05:47:22.700174570,300.49,Credit,Online Shopping,Branch,0
TXN1016692,ACC206457,2025-03-08 15:50:07.747111082,137.93,Debit,Deposit,Mobile App,0
TXN1086443,ACC206863,2025-12-31 00:23:21.003351212,437.21,Debit,Utilities,Mobile App,0
TXN1042885,ACC200527,2026-05-28 23:40:01.421256304,197.28,Debit,Salary,Branch,0
TXN1061264,ACC201643,2025-12-05 01:05:18.151464462,767.17,Debit,Online Shopping,POS,0
TXN1093496,ACC205435,2024-12-26 04:23:06.760619164,227.02,Debit,Rent,Online,0
TXN1040923,ACC202093,2024-05-12 23:29:19.316337824,305.96,Credit,Deposit,Online,0
TXN1040382,ACC205477,2025-08-21 03:20:56.434517860,61.42,Credit,Withdrawal,Online,0
TXN1014093,ACC205512,2025-04-27 14:19:46.465469837,560.12,Credit,Entertainment,Branch,0
TXN1041909,ACC204900,2024-06-24 08:52:36.941627264,8405.74,Debit,Loan Repayment,Branch,0
TXN1058736,ACC200751,2025-05-16 10:47:38.402123451,92.49,Debit,Rent,ATM,0
TXN1057446,ACC200650,2025-07-24 21:08:00.848406792,204.34,Credit,Utilities,Branch,0
TXN1024046,ACC203874,2024-07-12 15:28:36.562605143,484.74,Debit,Transfer,Online,0
TXN1082547,ACC206328,2026-01-13 12:20:14.315872908,64.87,Debit,Deposit,POS,0
TXN1058595,ACC203616,2026-07-08 23:50:27.429708242,99.59,Debit,Salary,Branch,0
TXN1036660,ACC202116,2025-11-13 15:27:29.418541670,726.07,Debit,Fuel,Branch,0
TXN1002535,ACC200142,2024-01-25 14:56:15.890933990,5266.01,Debit,Deposit,Branch,0
TXN1039972,ACC204733,2026-02-01 00:01:18.302664280,795.84,Credit,Education,Online,0
TXN1025367,ACC202499,2024-03-16 07:12:48.032972812,649.73,Debit,Restaurant,ATM,0
TXN1086245,ACC202722,2025-08-27 08:24:33.901611328,1035.52,Debit,Loan Repayment,Branch,0
TXN1062142,ACC204699,2025-02-19 01:57:37.476379633,231.54,Credit,Utilities,ATM,0
TXN1114382,ACC205618,2024-03-19 02:24:45.610233068,195.74,Debit,Salary,Branch,0
TXN1071776,ACC206152,2025-05-11 11:38:22.073359728,317.3,Debit,Education,Branch,0
TXN1045683,ACC202098,2025-07-10 14:21:15.741762161,54.16,Credit,Entertainment,Mobile App,0
TXN1036648,ACC205999,2026-01-11 15:40:04.394489288,775.26,Debit,,Online,0
TXN1018133,ACC200301,2025-09-17 13:57:39.237808228,1922.57,Debit,Deposit,POS,0
TXN1027552,ACC206256,2026-06-23 16:42:52.172456980,261.39,Debit,Restaurant,ATM,0
TXN1112925,ACC200111,2025-05-02 15:24:50.730058193,991.43,Credit,Deposit,POS,0
TXN1106417,ACC205681,2026-04-02 08:16:54.423128128,187.51,Debit,Groceries,POS,0
TXN1060628,ACC200639,2025-08-01 15:07:59.735864878,169.25,Debit,Medical,POS,0
TXN1019609,ACC201866,2024-02-09 20:13:35.296045303,476.94,Credit,Groceries,POS,0
TXN1105132,ACC205481,2026-06-20 21:07:22.167717457,132.29,Debit,Groceries,ATM,0
TXN1067428,ACC202646,2024-05-01 01:36:07.294837713,114.74,Credit,Restaurant,Online,0
TXN1071475,ACC202043,2026-04-13 18:21:01.295094490,554.4,Credit,Salary,Online,0
TXN1053422,ACC206390,2024-12-27 04:22:21.346295357,184.77,Debit,Loan Repayment,Branch,0
TXN1075420,ACC203176,2025-05-24 09:40:27.752602100,175.97,Credit,Deposit,POS,0
TXN1007853,ACC204710,2025-08-05 21:44:26.472277164,475.03,Debit,Deposit,Online,0
TXN1114149,ACC204192,2025-06-20 10:07:36.608587027,590.71,Debit,Fuel,Online,0
TXN1087662,ACC202791,2024-05-16 19:04:33.354972124,573.79,Credit,Online Shopping,POS,0
TXN1097262,ACC202107,2025-06-01 03:17:39.662347555,368.72,Credit,Withdrawal,Branch,0
TXN1072397,ACC204325,2026-02-04 18:49:13.240143061,157.76,Debit,,Online,0
TXN1025941,ACC205672,2024-06-09 21:43:14.767987251,291.07,Debit,Loan Repayment,POS,0
TXN1116800,ACC203814,2025-02-11 18:30:24.597179651,92.97,Debit,Restaurant,Branch,0
TXN1055798,ACC201157,2026-07-22 01:38:42.971402168,798.09,Debit,Insurance,POS,0
TXN1029637,ACC200645,2024-08-21 23:58:36.958111048,88.37,Credit,Withdrawal,Mobile App,0
TXN1114062,ACC206960,2024-11-19 16:02:55.866456985,605.42,Credit,Medical,POS,0
TXN1004413,ACC203716,2025-05-14 06:12:33.222735882,442.91,Debit,Rent,ATM,0
TXN1051623,ACC204133,2025-08-22 03:44:46.866432667,167.76,Debit,Restaurant,ATM,0
TXN1012682,ACC201155,2026-01-23 07:06:18.419643402,87.88,Debit,Transfer,ATM,0
TXN1084425,ACC206238,2025-11-13 03:55:51.877261639,952.48,Debit,Transfer,ATM,0
TXN1020233,ACC206555,2024-03-02 07:52:57.731755972,639.16,Debit,Transfer,Online,0
TXN1088705,ACC202801,2025-04-24 02:59:25.678771734,148.33,Debit,Withdrawal,Online,0
TXN1003783,ACC204356,2025-04-12 13:45:54.344675064,294.23,Credit,Education,ATM,0
TXN1090898,ACC206502,2024-08-05 15:36:36.060995102,754.41,Debit,Education,Branch,0
TXN1106571,ACC201966,2024-01-02 06:01:47.019238234,160.38,Debit,Transfer,ATM,0
TXN1034651,ACC203832,2024-04-22 02:27:00.290334225,122.84,Debit,Groceries,POS,0
TXN1049387,ACC200239,2026-05-31 01:39:44.379103184,,Debit,Entertainment,ATM,0
TXN1096871,ACC205288,2026-05-13 22:01:41.918730021,621.76,Credit,Medical,Mobile App,0
TXN1064875,ACC200235,2025-08-03 22:00:46.737186432,37.44,Debit,Fuel,Online,0
TXN1001980,ACC205511,2024-06-13 07:13:09.433083773,176.24,Credit,Medical,POS,0
TXN1092932,ACC200653,2025-10-14 18:44:55.305893183,331.7,Credit,Rent,Mobile App,0
TXN1078146,ACC202647,2024-08-30 14:32:45.186077356,520.59,Debit,Rent,Mobile App,0
TXN1098265,ACC200246,2024-06-26 04:53:43.258386373,36.8,Credit,Transfer,Mobile App,0
TXN1034672,ACC205180,2025-09-20 14:45:44.693936825,550.43,Debit,Entertainment,POS,0
TXN1062499,ACC204821,2026-01-20 14:28:00.349364758,56.83,Credit,Insurance,Mobile App,0
TXN1088577,ACC206080,2026-07-22 21:27:23.522474051,358.29,Debit,Salary,Mobile App,0
TXN1043656,ACC205784,2024-02-14 17:16:27.467521429,260.69,Debit,Utilities,ATM,0
TXN1054198,ACC201684,2025-09-13 02:36:48.510550022,443.86,Credit,Entertainment,POS,0
TXN1057353,ACC206138,2024-11-21 04:17:56.220214128,1239.61,Debit,Fuel,ATM,0
TXN1095936,ACC203368,2025-06-23 04:59:14.512632132,300.44,Debit,Entertainment,Online,0
TXN1025348,ACC205028,2025-04-04 11:47:18.433761358,23.51,Debit,Loan Repayment,Online,0
TXN1005298,ACC202980,2025-11-04 19:25:59.186403513,189.17,Debit,Loan Repayment,POS,0
TXN1105651,ACC202281,2024-03-29 20:52:35.558861971,136.77,Credit,Deposit,POS,0
TXN1033350,ACC204358,2024-01-21 17:47:29.193544626,70.41,Debit,Online Shopping,Mobile App,0
TXN1016305,ACC206972,2024-06-22 16:04:52.812861204,137.68,Debit,Online Shopping,POS,0
TXN1107881,ACC206858,2024-03-09 10:57:08.935061455,384.57,Credit,Insurance,Branch,0
TXN1087114,ACC206183,2026-01-21 10:24:35.760096550,569.14,Debit,Fuel,Mobile App,0
TXN1063188,ACC204209,2024-03-23 08:44:09.583283186,31.74,Credit,Restaurant,Online,0
TXN1000376,ACC203079,2024-10-04 22:18:49.048623562,27.95,Credit,Transfer,Online,0
TXN1052465,ACC206286,2026-01-15 05:05:09.217671394,478.76,Debit,Loan Repayment,POS,0
TXN1018451,ACC204458,2026-05-29 02:46:56.634761095,28.65,Debit,Fuel,ATM,0
TXN1045943,ACC205989,2025-12-24 11:52:00.204504251,125.55,Debit,Rent,Mobile App,0
TXN1060004,ACC200804,2024-06-19 03:47:42.871403933,192.56,Debit,Utilities,ATM,0
TXN1078602,ACC201701,2026-03-26 01:01:42.878755569,391.6,Credit,Entertainment,Online,0
TXN1011653,ACC202271,2025-03-10 01:36:00.241482496,46.69,Debit,Fuel,Mobile App,0
TXN1060735,ACC204469,2025-08-12 12:45:38.948724270,141.32,Debit,Rent,Branch,0
TXN1013590,ACC202230,2025-04-07 13:01:11.529966354,377.91,Debit,Groceries,Online,0
TXN1037543,ACC200161,2025-07-28 12:23:43.227002621,309.02,Debit,Loan Repayment,Branch,0
TXN1030677,ACC204017,2024-10-01 19:19:26.023031712,90.77,Debit,Education,POS,0
TXN1059928,ACC206932,2024-08-01 23:49:51.142227411,223.7,Debit,Deposit,Branch,0
TXN1075072,ACC203970,2024-03-19 23:15:27.328564882,1696.62,Credit,Withdrawal,Branch,0
TXN1050079,ACC203744,2025-06-07 11:33:29.578514576,47.68,Credit,Entertainment,Branch,0
TXN1066844,ACC202869,2025-11-01 10:14:52.307448387,1717.14,Credit,Loan Repayment,Online,0
TXN1008609,ACC200351,2024-03-05 03:10:56.177530766,217.58,Credit,Utilities,Online,0
TXN1114487,ACC201370,2026-07-29 08:26:46.583588362,480.46,Debit,Education,Online,0
TXN1066752,ACC200348,2025-04-23 21:34:18.289367199,50.56,Debit,Online Shopping,ATM,0
TXN1037285,ACC203713,2025-08-20 22:49:34.782492638,26.93,Credit,Utilities,Mobile App,0
TXN1051817,ACC206593,2024-08-05 08:04:37.639465570,379.39,Debit,Utilities,Online,0
TXN1039386,ACC203864,2024-02-25 09:13:16.238722324,50.88,Debit,Education,Mobile App,0
TXN1116053,ACC202267,2026-02-20 05:51:35.402035713,740.43,Credit,Utilities,Mobile App,0
TXN1093645,ACC206746,2026-01-04 13:48:40.624162197,59.19,Credit,Utilities,Branch,0
TXN1080036,ACC201438,2024-02-19 18:35:35.015099049,400.66,Credit,Online Shopping,POS,0
TXN1041857,ACC200299,2024-06-01 18:46:06.332412004,83.63,Debit,Loan Repayment,POS,0
TXN1031247,ACC203154,2026-01-13 19:37:29.134716749,529.17,Credit,Online Shopping,ATM,0
TXN1037355,ACC203835,2026-03-25 03:51:44.650647879,4529.98,Credit,Transfer,Branch,0
TXN1065643,ACC204904,2024-09-09 14:22:23.150753260,40.43,Credit,Entertainment,Online,0
TXN1077534,ACC204815,2025-05-25 02:30:36.370856524,143.99,Debit,Withdrawal,POS,0
TXN1030796,ACC202117,2024-09-09 22:07:05.181509018,231.98,Debit,Transfer,ATM,0
TXN1008918,ACC204778,2025-09-01 18:55:01.654702663,91.51,Debit,Online Shopping,Mobile App,0
TXN1087806,ACC204624,2026-05-29 12:42:10.694213867,199.05,Debit,Fuel,Mobile App,0
TXN1006351,ACC200056,2024-04-25 08:09:36.155949831,70.48,Debit,Restaurant,POS,0
TXN1075328,ACC203862,2025-07-30 05:55:14.489373446,12.13,Debit,Rent,POS,0
TXN1033452,ACC203758,2025-07-24 13:15:18.085815191,575.42,Debit,Insurance,Mobile App,0
TXN1059263,ACC206153,2024-12-15 12:28:42.657942772,962.6,Credit,Rent,Online,0
TXN1038144,ACC201061,2026-04-22 00:15:39.870284081,18.44,Debit,Loan Repayment,Online,0
TXN1005330,ACC204630,2024-08-25 01:44:50.929651976,492.55,Credit,Transfer,POS,0
TXN1053928,ACC201566,2026-05-12 09:36:02.896928072,124.54,Credit,Salary,ATM,0
TXN1116020,ACC200318,2024-01-09 09:37:34.690444469,586.24,Credit,Rent,POS,0
TXN1105808,ACC206302,2025-12-31 16:10:40.351555347,146.76,Debit,Entertainment,ATM,0
TXN1109706,ACC200076,2025-12-23 02:27:31.050271511,22.25,Debit,Insurance,POS,0
TXN1007810,ACC202220,2025-08-13 16:10:54.634182930,376.25,Credit,Deposit,Mobile App,0
TXN1118747,ACC204729,2024-12-11 03:14:55.537162066,126.01,Debit,Fuel,Mobile App,0
TXN1014763,ACC204299,2024-01-01 11:51:37.329755306,520.38,Debit,Salary,Online,0
TXN1096092,ACC204280,2025-04-22 09:07:48.711254358,150.61,Debit,Online Shopping,Online,0
TXN1109424,ACC203935,2026-03-31 05:40:46.255567074,208.36,Credit,Online Shopping,ATM,0
TXN1019740,ACC203989,2025-06-17 14:57:49.665086746,44.98,Debit,Insurance,Online,0
TXN1072782,ACC206391,2025-10-12 08:47:09.981806993,116.02,Debit,Fuel,ATM,0
TXN1017059,ACC204680,2024-04-19 22:50:36.276646137,167.52,Debit,Fuel,POS,0
TXN1050740,ACC201994,2025-07-03 07:18:47.990988970,,Debit,Utilities,POS,0
TXN1033864,ACC204076,2025-11-16 22:16:36.766315699,730.35,Credit,Withdrawal,Branch,0
TXN1048672,ACC201395,2026-01-06 12:24:28.334275007,70.81,Credit,Insurance,Mobile App,0
TXN1000109,ACC202971,2025-08-21 13:10:38.751385927,206.08,Credit,Transfer,Mobile App,0
TXN1005607,ACC202613,2026-08-13 19:59:33.375797749,138.39,Credit,Withdrawal,ATM,0
TXN1039183,ACC206156,2024-04-16 01:08:36.281079769,211.68,Debit,Fuel,Branch,0
TXN1068959,ACC201859,2026-04-01 03:55:14.874240398,598.0,Debit,Utilities,Branch,0
TXN1081927,ACC204915,2025-12-31 05:42:18.311332703,437.23,Credit,Transfer,ATM,0
TXN1023257,ACC202384,2025-10-08 22:35:00.505735397,29.06,Credit,Loan Repayment,POS,0
TXN1018351,ACC205364,2025-04-11 17:31:08.358983994,981.37,Credit,Restaurant,POS,0
TXN1111646,ACC201747,2024-09-19 17:05:52.680637598,1612.09,Debit,Withdrawal,ATM,0
TXN1031375,ACC205186,2024-09-13 18:21:13.336736679,160.66,Debit,Entertainment,Branch,0
TXN1016178,ACC202800,2024-10-11 17:26:18.506653547,333.33,Credit,Restaurant,Mobile App,0
TXN1109102,ACC205029,2024-01-07 17:49:13.978092670,85.56,Debit,Education,Branch,0
TXN1042858,ACC201308,2026-06-22 20:45:28.280028105,1627.0,Credit,Rent,Branch,0
TXN1106026,ACC203175,2025-12-15 20:54:43.071955681,2321.14,Credit,Groceries,Mobile App,0
TXN1067552,ACC205858,2026-05-24 19:36:14.829941988,962.65,Debit,Medical,ATM,0
TXN1069588,ACC200345,2024-09-10 09:28:52.207710266,530.81,Credit,Salary,Mobile App,0
TXN1104790,ACC206640,2024-04-27 02:11:09.652952909,190.18,Debit,Rent,ATM,0
TXN1097918,ACC205425,2026-01-22 18:52:01.388795376,178.85,Credit,Utilities,Branch,0
TXN1023925,ACC203203,2026-08-05 01:22:12.578972578,52.05,Credit,Rent,Branch,0
TXN1034276,ACC204252,2025-03-21 06:59:13.772028208,279.13,Debit,Restaurant,POS,0
TXN1070296,ACC201953,2025-08-22 23:29:56.760159731,764.55,Credit,Insurance,Mobile App,0
TXN1033026,ACC205226,2025-03-12 22:48:58.982002735,748.0,Debit,,Mobile App,0
TXN1020188,ACC202222,2025-04-10 04:09:21.313045502,1138.7,Credit,Medical,Mobile App,0
TXN1081367,ACC200971,2025-12-31 17:29:35.243543863,415.34,Debit,Loan Repayment,Branch,0
TXN1048750,ACC200461,2026-02-15 03:10:53.871346235,24.63,Credit,Withdrawal,ATM,0
TXN1053573,ACC204351,2024-06-03 02:39:32.143266439,573.67,Credit,Education,ATM,0
TXN1000763,ACC203434,2025-05-28 16:01:44.011712551,268.9,Debit,Restaurant,Branch,0
TXN1095623,ACC203092,2026-04-08 21:37:29.050329685,721.25,Credit,Deposit,Branch,0
TXN1076886,ACC202375,2024-01-12 07:01:30.683926344,98.91,Debit,Salary,Mobile App,0
TXN1085145,ACC204808,2024-08-09 20:18:08.835644245,1872.32,Debit,Insurance,Branch,0
TXN1109510,ACC203824,2026-01-13 02:11:31.490741491,672.13,Debit,Rent,Mobile App,0
TXN1072664,ACC203871,2025-06-15 02:36:54.820499182,204.03,Debit,Rent,POS,0
TXN1002269,ACC201541,2024-06-18 20:48:10.056787729,31.88,Debit,Utilities,POS,0
TXN1099552,ACC202555,2026-06-14 12:39:58.412511826,,Debit,Transfer,Branch,0
TXN1105147,ACC206424,2026-01-11 01:22:43.889816999,219.13,Debit,Deposit,POS,0
TXN1071675,ACC200778,2026-07-25 19:18:54.245842218,1643.75,Debit,Salary,Branch,0
TXN1057603,ACC204016,2026-06-15 02:56:37.152094126,97.07,Debit,Withdrawal,Online,0
TXN1018011,ACC205012,2024-04-14 23:12:26.340470791,208.63,Debit,Entertainment,Mobile App,0
TXN1092766,ACC204406,2025-09-05 13:14:57.654720783,1227.46,Credit,Groceries,Mobile App,0
TXN1033006,ACC200311,2024-10-18 08:25:58.570765495,89.24,Debit,Restaurant,Online,0
TXN1014961,ACC205437,2024-02-12 12:52:20.055849314,322.89,Credit,Online Shopping,Online,0
TXN1000243,ACC204031,2024-07-02 11:05:26.143262386,1253.05,Debit,Loan Repayment,Branch,0
TXN1109969,ACC200637,2026-04-18 11:56:25.505037784,441.81,Debit,Fuel,POS,0
TXN1050545,ACC200247,2026-06-22 22:31:53.971565008,3628.59,Debit,Deposit,Online,0
TXN1009596,ACC200586,2026-04-19 02:00:19.691506386,299.08,Credit,Groceries,POS,0
TXN1070634,ACC200015,2025-11-11 01:30:53.667801142,219.15,Debit,Medical,ATM,0
TXN1098663,ACC200548,2024-07-10 21:05:29.415615797,119.82,Debit,Deposit,Online,0
