account_id,customer_id,account_type,open_date,balance,currency,is_active
ACC200304,CUST103498,Credit Card,2023-08-02 05:47:00.627122402,71683.67,ZAR,0
ACC200305,CUST101055,Credit Card,2023-03-21 13:45:17.748987198,-19639.37,ZAR,1
ACC200306,CUST103260,Fixed Deposit,2019-08-29 06:48:09.264652728,18673.61,ZAR,1
ACC200307,CUST100475,Savings,2019-03-06 17:33:43.829601526,30261.19,ZAR,1
ACC200308,CUST101664,Business,2018-04-08 00:00:50.110830545,-3997.18,ZAR,1
ACC200309,CUST101966,Credit Card,2015-09-19 05:58:36.208752871,77347.43,ZAR,1
ACC200310,CUST104978,Current,2020-12-12 07:31:28.597378254,55481.16,ZAR,1
ACC200311,CUST102336,Savings,2022-02-18 23:57:34.762784481,39434.34,ZAR,1
ACC200312,CUST101112,Savings,2025-01-08 11:44:47.385842323,27740.55,ZAR,1
ACC200313,CUST100235,Savings,2021-04-11 01:45:44.909579277,-37520.91,ZAR,1
ACC200314,CUST100890,Fixed Deposit,2016-10-04 18:36:37.920413256,79278.74,ZAR ,1
ACC200315,CUST101211,Credit Card,2018-07-27 14:14:35.525879383,48220.54,ZAR ,1
ACC200316,CUST101591,Fixed Deposit,2024-02-03 15:36:12.372813702,41370.39,ZAR,1
ACC200317,CUST100681,Current,2022-02-27 22:39:39.096029282,-4518.05,ZAR,0
ACC200318,CUST103694,Fixed Deposit,2023-12-06 19:14:06.932641506,-1048.55,ZAR,1
ACC200319,CUST101934,Fixed Deposit,2019-10-16 01:07:19.162585974,44782.16,ZAR,1
ACC200320,CUST101185,Savings,2015-10-13 14:20:58.669655561,69089.58,ZAR,1
ACC200321,CUST102628,Savings,2025-05-01 16:46:30.336282015,93993.67,ZAR,1
ACC200322,CUST101563,Credit Card,2019-01-17 04:29:17.024264812,-4414.62,ZAR,1
ACC200323,CUST103419,Current,2015-12-19 17:08:44.219999790,18644.96,ZAR,1
ACC200324,CUST102648,Savings,2021-10-18 12:51:33.485971451,-58773.29,ZAR,1
ACC200325,CUST104661,Credit Card,2023-08-13 23:00:11.313496113,-73444.96,ZAR,1
ACC200326,CUST103249,Savings,2020-07-14 22:56:05.639184952,45975.53,ZAR,1
ACC200327,CUST101834,Current,2022-02-09 15:15:12.360492229,-9132.13,ZAR,1
ACC200328,CUST100746,Fixed Deposit,2019-11-01 00:02:51.122416496,-53929.11,zar,1
ACC200329,CUST100508,Savings,2024-06-03 20:54:23.818676472,-21518.49,ZAR,1
ACC200330,CUST103273,Savings,2024-01-29 02:51:30.159680843,38713.01,ZAR,1
ACC200331,CUST100164,Current,2023-05-04 11:28:11.781528950,40356.37,ZAR,0
ACC200332,CUST101905,Credit Card,2015-03-26 02:05:15.421577454,-40490.19,ZAR,1
ACC200333,CUST100102,Savings,2020-12-24 04:22:10.815390587,74456.77,ZAR,1
ACC200334,CUST101730,Current,2024-02-05 00:21:06.000519514,-2827.95,ZAR,1
ACC200335,CUST104417,Current,2017-11-01 19:29:12.224358320,35996.39,ZAR,1
ACC200336,CUST100395,Credit Card,2018-01-01 10:06:27.257705212,26505.09,ZAR,1
ACC200337,CUST104872,Current,2025-06-21 23:14:53.097570658,24537.68,ZAR,0
ACC200338,CUST104869,Savings,2024-09-30 10:58:37.032169819,-12477.53,ZAR,1
ACC200339,CUST104318,Savings,2026-06-11 19:21:17.721059799,24027.3,ZAR,1
ACC200340,CUST103465,Savings,2020-10-05 02:14:32.086280823,35774.78,ZAR,1
ACC200341,CUST100892,Savings,2016-06-09 12:26:05.283154964,17027.36,ZAR,1
ACC200342,CUST100499,Savings,2015-02-04 21:53:05.675060987,29036.97,zar,1
ACC200343,CUST104595,Credit Card,2023-03-06 22:38:20.219124556,69072.67,ZAR,1
ACC200344,CUST101831,Credit Card,2024-06-16 12:35:47.871214151,6149.77,zar,1
ACC200345,CUST102248,Savings,2019-12-17 15:37:45.502958774,51134.32,ZAR,0
ACC200346,CUST100400,Fixed Deposit,2019-12-07 02:54:23.122955322,16583.55,ZAR,1
ACC200347,CUST100299,Current,2024-09-24 08:16:32.007176399,81981.7,ZAR,1
ACC200348,CUST102707,Credit Card,2017-02-25 23:37:27.190310001,-31239.12,ZAR,1
ACC200349,CUST102027,Fixed Deposit,2015-09-26 08:35:00.654906988,77152.16,ZAR,1
ACC200350,CUST103500,Savings,2026-03-08 21:19:41.343971968,3734.19,ZAR,0
ACC200351,CUST104170,Current,2021-04-13 07:59:49.511052370,109471.44,ZAR,1
ACC200352,CUST100282,Savings,2023-12-12 03:35:26.312186241,42411.14,zar,1
ACC200353,CUST104851,Fixed Deposit,2026-01-21 13:30:36.733943701,59009.94,ZAR ,1
ACC200354,CUST104610,Savings,2024-05-21 01:50:13.178496838,18563.29,zar,1
ACC200355,CUST102866,Current,2020-05-31 23:38:40.084133625,52228.72,ZAR,0
ACC200356,CUST101870,Savings,2022-07-04 13:03:08.847634792,52212.43,ZAR,1
ACC200357,CUST100833,Savings,2022-04-28 09:35:18.633805037,19303.41,ZAR ,1
ACC200358,CUST101173,Savings,2025-09-19 23:46:00.544102192,55571.85,ZAR,1
ACC200359,CUST103505,Credit Card,2016-08-19 18:17:42.684176207,-109435.05,ZAR,1
ACC200360,CUST999969,Savings,2023-01-21 20:49:59.544454098,-765.66,ZAR,1
ACC200361,CUST104827,Savings,2024-12-28 17:44:45.541064739,25856.08,ZAR,1
ACC200362,CUST100728,Savings,2019-02-27 22:02:12.728057146,45075.72,ZAR,1
ACC200363,CUST103773,Savings,2023-03-16 02:21:07.994404316,63880.57,ZAR,1
ACC200364,CUST104248,Savings,2017-11-22 20:23:19.787078857,14892.14,ZAR,0
ACC200365,CUST101478,Current,2016-01-08 09:04:38.351103544,9382.1,ZAR,1
ACC200366,CUST102400,Current,2015-04-18 11:10:33.468462706,59860.92,ZAR,1
ACC200367,CUST102884,Business,2021-02-19 14:21:51.685854197,71061.89,zar,1
ACC200368,CUST103992,Current,2015-08-07 13:20:04.722736359,54594.5,ZAR,1
ACC200369,CUST100255,Savings,2021-11-10 23:13:46.879685879,18878.41,ZAR,1
ACC200370,CUST101135,Credit Card,2019-05-08 11:14:54.461964369,126942.72,ZAR,1
ACC200371,CUST100749,Savings,2015-01-30 01:16:49.327720165,28174.14,ZAR ,1
ACC200372,CUST101589,Credit Card,2017-08-15 23:54:30.528389931,33657.29,ZAR,1
ACC200373,CUST103364,Current,2023-07-21 11:08:01.499357462,90317.6,ZAR,1
ACC200374,CUST102063,Savings,2019-05-22 07:22:08.356059313,86122.16,ZAR ,1
ACC200375,CUST102460,Business,2023-05-28 02:21:14.757259369,53300.49,ZAR ,1
ACC200376,CUST102272,Current,2024-06-09 08:04:08.018295288,-11066.89,ZAR,1
ACC200377,CUST100026,Fixed Deposit,2024-03-25 01:43:05.379597664,29506.44,ZAR,1
ACC200378,CUST100488,Current,2022-10-07 15:45:39.940716743,45697.58,ZAR,1
ACC200379,CUST101135,Current,2023-08-25 01:42:47.897960186,103082.58,ZAR,1
ACC200380,CUST100225,Savings,2021-08-07 05:38:34.881139040,142990.15,ZAR,1
ACC200381,CUST104111,Savings,2020-05-19 22:25:55.548277855,,ZAR,1
ACC200382,CUST104979,Credit Card,2015-09-19 00:50:01.082107782,59106.48,ZAR,0
ACC200383,CUST102423,Savings,2026-04-17 16:40:12.871759415,-7599.53,ZAR,1
ACC200384,CUST103332,Current,2024-09-24 05:32:46.954999447,20005.3,ZAR,1
ACC200385,CUST100281,Savings,2022-10-13 05:52:17.434001684,-9700.0,ZAR,1
ACC200386,CUST100273,Current,2022-06-17 12:29:40.623935699,91769.36,ZAR,1
ACC200387,CUST103024,Savings,2021-09-05 21:40:12.300436974,34513.32,ZAR,1
ACC200388,CUST103862,Savings,2016-02-04 09:31:36.998450518,36737.68,ZAR,1
ACC200389,CUST104646,Current,2018-09-13 01:53:47.203311205,26970.35,ZAR,1
ACC200390,CUST101805,Credit Card,2018-12-07 14:01:45.311927557,40051.94,ZAR,1
ACC200391,CUST102092,Fixed Deposit,2024-03-11 08:43:59.534748793,41418.74,ZAR,1
ACC200392,CUST103982,Savings,2022-01-02 23:28:02.447088718,-2407.89,ZAR,1
ACC200393,CUST100703,Current,2019-08-12 03:51:58.209826469,-42512.55,ZAR,0
ACC200394,CUST104749,Savings,2018-10-19 19:33:45.698781252,-28096.77,ZAR,1
ACC200395,CUST101488,Current,2024-11-20 21:33:56.418762684,-39428.12,zar,1
ACC200396,CUST100132,Savings,2024-02-06 05:40:37.298301220,32796.48,ZAR,1
ACC200397,CUST103951,Savings,2024-06-01 09:45:36.367022991,-7659.13,ZAR,1
ACC200398,CUST104821,Current,2019-07-31 14:02:52.249517441,,ZAR,1
ACC200399,CUST102408,Savings,2020-07-20 04:36:38.929848194,34626.51,ZAR,1
ACC200400,CUST100828,Savings,2021-08-21 23:08:18.626734018,-48416.84,ZAR,1
ACC200401,CUST100757,Fixed Deposit,2017-03-22 09:00:18.318862915,8580.71,ZAR,1
ACC200402,CUST101486,Fixed Deposit,2019-03-13 10:41:05.153856277,-59913.89,ZAR,1
ACC200403,CUST102668,Current,2020-09-08 11:05:20.842170715,-20768.16,ZAR,1
ACC200404,CUST103134,Savings,2022-10-06 16:29:41.398455381,5389.25,ZAR,1
ACC200405,CUST103491,Savings,2020-03-16 09:13:12.522078514,-12814.61,ZAR,1
ACC200406,CUST103579,Savings,2016-10-15 23:26:16.374769449,100396.66,ZAR,1
ACC200407,CUST101204,Credit Card,2019-12-04 04:51:46.497103691,54951.82,ZAR,1
ACC200408,CUST100851,Credit Card,2021-02-25 16:36:44.671439886,11887.1,ZAR,1
ACC200409,CUST104756,Savings,2022-07-15 18:36:13.358837366,82075.35,zar,1
ACC200410,CUST100684,Current,2024-11-20 14:23:16.421055555,-13978.69,ZAR,1
ACC200411,CUST102548,Savings,2017-09-10 11:07:25.816339731,11712.75,ZAR,1
ACC200412,CUST101432,Credit Card,2021-06-25 15:36:00.979528189,59156.2,ZAR,1
ACC200413,CUST103656,Savings,2019-11-01 11:52:00.219207764,-19625.02,ZAR,1
ACC200414,CUST101627,Credit Card,2022-12-15 19:08:19.068743229,52401.39,ZAR ,1
ACC200415,CUST100502,Credit Card,2025-02-15 03:46:52.565463781,36711.34,ZAR ,1
ACC200416,CUST101591,Savings,2020-07-11 02:25:01.791093826,48523.06,ZAR,1
ACC200417,CUST100502,Fixed Deposit,2024-10-10 20:30:38.177401781,96896.17,ZAR,1
ACC200418,CUST100856,Credit Card,2015-01-09 13:12:54.168026209,43221.42,ZAR,1
ACC200419,CUST102364,Current,2025-07-25 16:59:56.151984692,30041.61,ZAR,1
ACC200420,CUST104854,Savings,2024-02-18 07:27:01.181512356,-34894.21,ZAR,1
ACC200421,CUST101016,Savings,2016-07-20 03:12:22.386619806,33411.41,ZAR ,1
ACC200422,CUST103990,Savings,2022-10-27 12:42:55.292043924,5802.2,ZAR,1
ACC200423,CUST102602,Current,2020-12-15 04:42:41.362713814,20074.88,ZAR,1
ACC200424,CUST104900,Savings,2026-03-30 01:36:38.235873222,6062.68,ZAR,1
ACC200425,CUST102602,Credit Card,2018-07-11 09:22:53.773448944,44660.51,ZAR,0
ACC200426,CUST100518,Current,2022-01-20 02:23:18.718106270,-14624.72,zar,1
ACC200427,CUST102051,Current,2021-01-20 16:36:32.938879490,33482.03,zar,1
ACC200428,CUST100377,Fixed Deposit,2017-07-24 08:54:42.882027388,-16662.95,ZAR,1
ACC200429,CUST101109,Current,2024-06-03 19:52:44.517954826,-46949.46,ZAR,1
ACC200430,CUST102679,Savings,2023-08-09 23:37:47.837111712,11330.63,ZAR ,1
ACC200431,CUST104500,Business,2021-04-20 16:27:54.943375826,43555.71,ZAR ,1
ACC200432,CUST103072,Current,2025-12-07 07:50:57.237916946,-6079.81,ZAR,1
ACC200433,CUST101823,Current,2025-09-24 18:58:15.759346962,30463.63,ZAR,1
ACC200434,CUST103175,Savings,2024-06-22 02:22:34.407483101,10480.79,ZAR,1
ACC200435,CUST101221,Current,2016-10-06 13:44:14.148795843,-16416.87,ZAR,1
ACC200436,CUST100466,Credit Card,2025-05-10 06:29:40.268905401,47291.85,ZAR,1
ACC200437,CUST103668,Current,2018-07-17 13:55:01.392013311,-1053.03,ZAR,1
ACC200438,CUST104218,Savings,2021-08-08 10:19:00.549468517,39984.89,ZAR,1
ACC200439,CUST103061,Fixed Deposit,2026-04-16 04:12:42.324667454,-33407.46,ZAR,1
ACC200440,CUST102448,Current,2017-09-03 22:59:58.196870804,30472.41,ZAR,1
ACC200441,CUST102289,Credit Card,2017-04-24 22:54:00.282713890,49954.39,ZAR,1
ACC200442,CUST101840,Savings,2024-11-12 16:15:27.552608728,39070.9,ZAR,1
ACC200443,CUST104849,Current,2015-02-25 05:42:58.011379004,60701.64,ZAR,1
ACC200444,CUST102522,Fixed Deposit,2017-01-06 23:59:13.838263273,50819.76,ZAR,1
ACC200445,CUST104359,Current,2018-10-16 14:16:47.316996574,36968.66,ZAR,1
ACC200446,CUST999665,Savings,2023-07-20 22:32:16.663265228,58840.45,ZAR,1
ACC200447,CUST101762,Credit Card,2020-07-25 08:47:21.954639196,10049.69,ZAR,1
ACC200448,CUST101075,Savings,2019-07-22 18:42:58.846558332,45851.13,ZAR,1
ACC200449,CUST100582,Savings,2025-08-22 06:55:04.730147362,25871.21,ZAR,1
ACC200450,CUST104992,Savings,2023-10-03 12:02:37.097293377,99024.59,ZAR ,1
ACC200451,CUST100260,Savings,2022-04-30 20:59:08.304879904,35939.81,ZAR ,1
ACC200452,CUST102762,Savings,2018-12-09 08:07:02.884642363,-26418.41,ZAR,1
ACC200453,CUST101087,Current,2024-12-12 01:53:46.165754795,35121.33,ZAR,1
ACC200454,CUST100392,Credit Card,2017-12-06 13:41:28.092325687,-13048.71,ZAR,1
ACC200455,CUST104912,Savings,2025-12-15 05:39:05.196693420,54139.57,zar,1
ACC200456,CUST101464,Current,2018-01-06 18:47:01.631143808,54859.84,ZAR,1
ACC200457,CUST101757,Current,2024-06-30 23:04:10.772136688,637.18,ZAR,1
ACC200458,CUST100923,Business,2025-08-03 02:44:59.476145983,-16513.32,ZAR,1
ACC200459,CUST103431,Credit Card,2017-08-16 03:25:56.916577578,30310.61,zar,1
ACC200460,CUST104623,Fixed Deposit,2017-08-28 11:50:24.974983692,-11158.51,ZAR,1
ACC200461,CUST101696,Credit Card,2015-11-29 11:19:16.408716202,-8538.08,ZAR,1
ACC200462,CUST104031,Current,2018-12-14 20:01:12.754362106,4757.49,ZAR,1
ACC200463,CUST102045,Savings,2020-10-17 02:10:38.163012505,49972.44,ZAR,1
ACC200464,CUST102734,Fixed Deposit,2015-12-30 14:29:10.598580599,-34357.47,ZAR,1
ACC200465,CUST104001,Credit Card,2016-09-10 23:28:30.509288073,-5179.36,ZAR,1
ACC200466,CUST104758,Savings,2019-11-21 17:19:19.380196095,120949.49,ZAR,1
ACC200467,CUST103044,Savings,2017-01-31 23:34:08.129130363,103152.16,ZAR,1
ACC200468,CUST101864,Current,2023-12-16 20:58:16.308016777,73391.95,ZAR,1
ACC200469,CUST102344,Savings,2018-09-25 23:20:11.669112682,26751.62,ZAR,1
ACC200470,CUST104324,Business,2015-07-16 00:23:13.944963694,55079.77,ZAR,1
ACC200471,CUST101766,Savings,2016-10-15 15:11:26.331226826,9611.4,ZAR,1
ACC200472,CUST102337,Savings,2018-07-23 15:02:19.637433767,-83190.19,ZAR,1
ACC200473,CUST103876,Savings,2016-09-08 16:44:08.480690241,2191.49,ZAR,0
ACC200474,CUST104243,Current,2017-06-30 18:45:31.788415194,6040.8,ZAR,1
ACC200475,CUST102233,Credit Card,2017-05-23 21:30:57.093734264,26129.13,ZAR,1
ACC200476,CUST104503,Current,2019-11-07 00:50:30.222654819,44318.92,ZAR ,1
ACC200477,CUST104311,Savings,2021-01-25 20:29:29.625855207,91037.08,ZAR,1
ACC200478,CUST102314,Fixed Deposit,2022-03-18 11:38:53.732202768,26271.2,ZAR,1
ACC200479,CUST101386,Savings,2025-07-13 16:38:07.568249226,-15140.85,ZAR,1
ACC200480,CUST100890,Savings,2022-12-20 12:54:00.915559053,17162.9,ZAR,0
ACC200481,CUST100603,Savings,2017-04-20 00:35:02.380333900,50764.23,ZAR,1
ACC200482,CUST100961,Current,2020-03-15 01:48:45.202811718,20511.32,ZAR,1
ACC200483,CUST100343,Current,2023-06-13 19:51:50.677331924,-7140.78,ZAR,1
ACC200484,CUST101444,Current,2021-06-06 04:48:24.647236824,45982.94,ZAR,1
ACC200485,CUST104957,Savings,2016-12-17 08:48:41.333261251,-20711.92,ZAR,1
ACC200486,CUST101114,Fixed Deposit,2024-02-14 03:22:14.623782158,-10142.89,ZAR,1
ACC200487,CUST101923,Savings,2017-04-11 19:33:31.841332912,41643.7,ZAR ,1
ACC200488,CUST101941,Savings,2018-12-27 10:29:52.101379395,-6408.47,ZAR,1
ACC200489,CUST102598,Current,2023-07-01 09:14:53.928131104,10897.99,ZAR,0
ACC200490,CUST102533,Current,2026-03-24 08:57:11.918937683,25636.24,ZAR ,1
ACC200491,CUST102905,Business,2025-04-24 06:56:11.484639645,23323.23,ZAR,1
ACC200492,CUST100435,Current,2026-03-26 07:34:26.847743034,-13707.16,ZAR,1
ACC200493,CUST101605,Savings,2019-08-06 05:35:11.809984207,38155.24,ZAR,1
ACC200494,CUST104548,Business,2020-01-18 15:16:12.059843063,-11702.21,ZAR,1
ACC200495,CUST104880,Current,2016-11-19 22:38:03.647608995,91025.85,ZAR,1
ACC200496,CUST100012,Current,2020-06-22 04:19:38.031370877,8944.16,ZAR,1
ACC200497,CUST103151,Savings,2024-01-15 05:28:22.480151653,49315.77,ZAR,1
ACC200498,CUST100691,Savings,2015-10-19 13:11:51.281243801,54325.79,ZAR,1
ACC200499,CUST102678,Business,2018-09-11 10:14:43.308007717,10805.07,ZAR,0
ACC200500,CUST100042,Business,2025-09-20 03:43:58.276032448,-13683.3,ZAR,1
ACC200501,CUST103780,Business,2017-02-11 05:19:36.500975609,54186.42,ZAR,1
ACC200502,CUST104932,Credit Card,2018-06-10 20:09:24.554617405,-31903.89,ZAR,1
ACC200503,CUST100615,Current,2025-10-30 07:12:28.635143042,-25791.46,ZAR,1
ACC200504,CUST102053,Current,2018-12-29 11:45:30.294269085,49279.29,zar,1
ACC200505,CUST100970,Savings,2024-08-15 18:18:23.271198273,16968.72,ZAR,1
ACC200506,CUST100980,Credit Card,2018-04-29 10:15:54.619702339,-3275.67,ZAR,1
ACC200507,CUST103964,Credit Card,2017-12-23 03:49:24.565927029,-664226.1987335058,ZAR,1
ACC200508,CUST100593,Credit Card,2017-03-02 09:25:48.306796551,-6819.8,ZAR,1
ACC200509,CUST100620,Savings,2015-09-23 01:58:31.200346231,112245.77,ZAR,1
ACC200510,CUST101852,Savings,2019-10-23 23:20:24.159515381,65735.64,ZAR,1
ACC200511,CUST101544,Credit Card,2023-04-06 17:59:16.740997791,-7972.58,ZAR,1
ACC200512,CUST104879,Business,2020-11-07 14:30:56.053812742,12494.05,zar,1
ACC200513,CUST101972,Current,2019-09-20 00:17:15.572129965,48872.64,ZAR,1
ACC200514,CUST102743,Savings,2017-05-14 18:23:43.371139050,-14032.21,zar,1
ACC200515,CUST100515,Fixed Deposit,2022-12-01 05:39:13.847385883,2651.03,ZAR,1
ACC200516,CUST101771,Current,2017-12-05 13:57:45.008275986,13075.28,ZAR,1
ACC200517,CUST101030,Current,2015-05-16 16:42:20.072230816,-10255.3,ZAR ,0
ACC200518,CUST101822,Fixed Deposit,2026-03-04 00:07:27.734795332,68856.19,ZAR,1
ACC200519,CUST101518,Current,2025-11-30 17:37:41.766287327,-3574.39,ZAR,1
ACC200520,CUST100586,Current,2017-06-26 03:53:37.582004786,20342.57,ZAR,1
ACC200521,CUST102773,Credit Card,2017-10-06 05:30:21.306544781,29667.18,ZAR,1
ACC200522,CUST102585,Current,2021-09-19 20:03:56.835687160,88445.79,ZAR,1
ACC200523,CUST102593,Savings,2019-12-13 23:19:56.787067890,21548.06,zar,1
ACC200524,CUST102120,Savings,2025-04-13 08:20:08.873672962,110478.19,ZAR,1
ACC200525,CUST102624,Credit Card,2019-12-11 19:49:37.197072029,10492.26,ZAR,1
ACC200526,CUST103644,Savings,2016-07-28 13:26:56.137732983,16168.53,ZAR,1
ACC200527,CUST101307,Fixed Deposit,2021-05-01 08:26:58.279296398,62478.69,ZAR,1
ACC200528,CUST100959,Current,2016-04-24 01:16:19.359368086,101803.08,ZAR,1
ACC200529,CUST103388,Current,2020-03-06 16:45:42.979300976,14419.93,ZAR,1
ACC200530,CUST100686,Savings,2021-09-07 21:22:24.838861942,74446.32,ZAR,1
ACC200531,CUST101757,Current,2025-12-12 19:02:55.745846033,58896.74,ZAR,1
ACC200532,CUST102907,Savings,2018-05-25 21:33:21.495578527,-5431.1,ZAR,1
ACC200533,CUST102922,Credit Card,2022-07-10 01:36:35.354116440,24276.1,ZAR,1
ACC200534,CUST103710,Savings,2015-01-01 18:08:05.286669254,23372.84,ZAR,1
ACC200535,CUST102358,Current,2025-02-03 05:05:08.129825591,,ZAR,1
ACC200536,CUST102487,Fixed Deposit,2018-09-03 07:38:04.494109631,31567.23,ZAR,1
ACC200537,CUST100221,Current,2017-10-15 16:17:53.015005350,28200.48,ZAR,1
ACC200538,CUST103950,Credit Card,2016-03-09 13:51:32.583961964,39989.26,ZAR,1
ACC200539,CUST101184,Credit Card,2024-02-04 14:28:24.797966957,27793.51,ZAR,1
ACC200540,CUST104205,Current,2015-08-28 07:04:59.994525433,-1690.68,ZAR,1
ACC200541,CUST103222,Savings,2022-02-26 14:34:49.442182779,122846.48,ZAR,1
ACC200542,CUST104583,Savings,2018-08-27 16:48:44.098755836,33678.32,ZAR,1
ACC200543,CUST104375,Savings,2023-03-28 03:00:12.213060617,76996.02,ZAR,0
ACC200544,CUST101890,Savings,2026-03-09 08:28:53.880022049,42522.77,ZAR,1
ACC200545,CUST101969,Current,2018-03-08 16:24:12.869316578,85279.35,ZAR,0
ACC200546,CUST104521,Fixed Deposit,2022-03-06 09:25:25.446111679,-6041.02,ZAR,1
ACC200547,CUST104416,Current,2019-04-17 08:50:09.811848402,21443.5,ZAR,1
ACC200548,CUST103545,Savings,2020-11-24 21:36:14.250869989,7077.23,ZAR,1
ACC200549,CUST104617,Credit Card,2015-12-19 07:48:27.414459229,,ZAR,1
ACC200550,CUST103124,Current,2017-05-14 10:51:23.487180710,35700.57,ZAR,1
ACC200551,CUST100123,Savings,2024-03-13 14:49:06.284714937,15151.38,ZAR,1
ACC200552,CUST102768,Savings,2018-12-30 02:01:55.279016495,-32086.21,ZAR,1
ACC200553,CUST101850,Credit Card,2015-01-05 06:28:04.264293909,12890.97,ZAR,1
ACC200554,CUST100098,Current,2018-09-19 04:46:48.341143131,9560.04,ZAR,1
ACC200555,CUST102779,Current,2022-10-03 18:06:34.750247478,60229.49,ZAR,1
ACC200556,CUST102801,Credit Card,2026-04-02 19:39:21.483495474,-32877.01,ZAR,1
ACC200557,CUST103659,Current,2024-11-21 22:04:26.098712683,4484.09,ZAR,1
ACC200558,CUST103894,Savings,2023-10-07 13:00:11.014041185,-5015.68,ZAR,1
ACC200559,CUST101612,Current,2025-10-06 00:10:53.255884171,54798.33,zar,1
ACC200560,CUST104941,Savings,2022-08-21 09:14:56.309788227,3181.8,ZAR,1
ACC200561,CUST102208,Savings,2021-01-05 02:48:14.620182991,66842.44,ZAR,1
ACC200562,CUST102165,Current,2021-04-01 11:32:05.986800909,23116.74,ZAR,1
ACC200563,CUST100903,Savings,2025-12-08 02:48:26.077747822,44590.96,ZAR,1
ACC200564,CUST104950,Credit Card,2015-01-10 00:51:50.255774259,69228.09,ZAR,1
ACC200565,CUST101970,Savings,2020-12-21 06:03:55.861593962,-23085.51,ZAR,1
ACC200566,CUST100855,Savings,2023-11-28 04:50:52.398072243,15112.91,ZAR,1
ACC200567,CUST104232,Current,2015-06-11 04:50:54.953435183,41843.94,ZAR,1
ACC200568,CUST104790,Current,2024-07-14 01:14:54.374417305,32915.29,ZAR,1
ACC200569,CUST101070,Savings,2024-10-10 00:13:23.189047575,-26879.84,ZAR,1
ACC200570,CUST102948,Credit Card,2021-01-23 19:03:00.057907581,52860.6,ZAR,1
ACC200571,CUST104525,Current,2024-08-06 17:49:38.346055746,26908.93,ZAR,1
ACC200572,CUST103312,Savings,2016-08-26 08:16:43.316936731,30129.11,ZAR,1
ACC200573,CUST102183,Savings,2025-12-03 03:52:04.772195101,16145.84,ZAR,1
ACC200574,CUST102868,Fixed Deposit,2015-07-26 14:40:16.416025162,-102271.66,ZAR,1
ACC200575,CUST100508,Current,2015-06-07 13:45:48.357661963,46818.31,ZAR,1
ACC200576,CUST104914,Savings,2021-01-25 14:40:02.655313253,48520.93,ZAR,1
ACC200577,CUST102565,Savings,2023-07-08 01:52:15.484987736,8142.55,ZAR,1
ACC200578,CUST100221,Current,2023-02-09 05:37:58.844440937,-34380.83,ZAR,1
ACC200579,CUST101689,Savings,2021-05-16 09:28:36.061979771,3583.43,ZAR,1
ACC200580,CUST102052,Savings,2024-01-28 17:09:13.162194729,64799.78,ZAR,1
ACC200581,CUST104972,Credit Card,2022-01-14 15:25:05.422155857,8686.13,ZAR,0
ACC200582,CUST104376,Fixed Deposit,2024-11-05 08:21:50.811938763,25900.8,ZAR,1
ACC200583,CUST101519,Savings,2016-05-04 19:02:24.093198299,11657.37,ZAR,1
ACC200584,CUST100835,Savings,2026-05-14 10:13:14.163564205,37615.33,ZAR,1
ACC200585,CUST100213,Savings,2025-03-14 11:18:54.621999741,-27673.85,ZAR,1
ACC200586,CUST102847,Fixed Deposit,2025-05-14 23:55:58.280915022,16909.96,ZAR,1
ACC200587,CUST102227,Current,2019-03-19 01:30:26.113484621,68851.12,ZAR,1
ACC200588,CUST102617,Savings,2025-12-19 05:48:03.858901501,-11682.83,ZAR,1
ACC200589,CUST101363,Current,2016-08-21 13:18:34.365435839,14007.71,ZAR,1
ACC200590,CUST104037,Current,2015-11-26 11:13:21.044107676,67117.12,ZAR,1
ACC200591,CUST102582,Savings,2019-08-14 13:44:00.075005770,54868.06,ZAR,1
ACC200592,CUST104591,Business,2025-10-21 22:38:41.514795303,43095.51,ZAR,1
ACC200593,CUST101198,Savings,2026-03-18 01:45:07.515171289,40554.08,ZAR ,1
ACC200594,CUST101294,Current,2020-09-18 14:52:11.710006952,39920.8,ZAR,1
ACC200595,CUST102930,Current,2023-09-16 14:59:19.502418041,15781.33,ZAR,1
ACC200596,CUST103465,Current,2021-03-26 17:54:09.356321335,69084.95,ZAR,1
